63,Krongo,krongo,crongo,Sudan,SDN,kgo,Definitely endangered,,,21688,"C. Stevenson, Ethnologue",10.585,29.8883,,Kadugli-Krongo
1779,Ashtiani,ashtiani,astianí,Iran (Islamic Republic of),IRN,atn,Definitely endangered,"Astiani, Ashtiyani",,21000,,34.4861,51.0562,"Ashtiyan and Tafresh, Markazi Province",Indo-European
1799,Khunsari,khunsari,junsarí,Iran (Islamic Republic of),IRN,kfm,Definitely endangered,,,21000,,32.8795,51.6796,"Esfahan Pronince, Iran",Indo-European
2300,Semnani,semnani,semnani,Iran (Islamic Republic of),IRN,"lsa, sgr, smy, sqo",Definitely endangered,"Lasgerdi, Sangisari, Sorkhei",,21000,"George van Driem in the Encyclopaedia of World Endangered Languages, ed by Christopher Moseley. 2007, p.283-348",34.8679,53.4924,"Semnan Province, Iran",Indo-European
277,Plains Cree,cree des plaines,clisteno de las llanuras,Canada,CAN,crk,Vulnerable,,,20933,"1996 and 2001 Censuses, Statistics Canada; based on the Department of Canadian Heritage customized census retrievals
UNESCO Atlas 2nd edition (Wurm (2001))
Ethnologue: Languages of the World (Gordon, (2005))
http://www.aboriginalcanada.gc.ca/acp/community/site.nsf/index_en.html
http://en.wikipedia.org/wiki/Portal:Contents",56.3544,-113.8345,Spread over 124 communities in Canada,Algic
1273,Higher Reservoir Mazatec,mazatèque de la Presa (haut),mazateco de la presa alto,Mexico,MEX,,Vulnerable,enna,,20665,Census 2000 and information provided by INALI,18.158,-96.7045,Municipalities of San José Tenango and San José Indepandencia in the state of Oaxaca,
1280,Chilchotla Mazatec,mazatèque de Chilchotla,mazateco de Chilchotla,Mexico,MEX,,Vulnerable," en naxo tota, en nda xo, Northern Mazatec",,20585,Census 2000 and information provided by INALI,18.2934,-96.7029,"Municipalities of Santa María Chilchotla and San Mateo Yoloxochitlán, state of Oaxaca",
955,"Zapotec of the Valleys, middle northwest","zapotèque des vallées,  nord-ouest central",zapoteco del valle medio noroccidental,Mexico,MEX,,Definitely endangered,dixsà,,20448,"Contributor:  Thomas C. Smith Stark, Census 2000 and information provided by INALI",17.05,-96.6333,"Locality of Santa María del Tule, state of Oaxaca",
2443,Aluo,aluo,laka,China,CHN,yna,Definitely endangered,"Laka, Gan Yi",,20000,Bradley 2007,25.9368,102.1839,,Sino-Tibetan
978,Bangni,bangni,bangni,India,IND,,Vulnerable,"Bangru, Bengru, Nyishi, Nishi, Nisi",,20000,,28.0331,93.0651,Kurung Kumey Dt.,
1990,Bru,bru,bru,Thailand,THA,brv,Definitely endangered,,,20000,,15.3174,105.4938,,Austroasiatic
1252,Cho-ca-nga-ca-kha,chocangacakha,chocangacakha,Bhutan,BTN,cgk,Definitely endangered,"Chocangacakha; Maphekha, Rtsamangpa'ikha; Tsagkaglingpa'ikha; Kursmadkha",,20000,"Driem, George van. 1991. Report on the First Linguistic Survey of Bhutan. Thimphu: Royal Government of Bhutan.

Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.

ethnologue.com

",27.4107,91.2277,Monggar and Lhüntsi districts,Sino-Tibetan
1448,Crimean Tatar (Dobruja),tatar de Crimée (Dobroudja),tártaro crimeano (Dobruja),"Bulgaria, Romania","BGR, ROU","crh, jct",Severely endangered,крымскотатарский (ru),,20000,,43.9414,28.3062,"central and southern Dobruja around Biulbiul, Topraisar, Azaplar, Murfatlar, Castelu, Osmancea, Bairamdede, Romania, and adjacent areas in Bulgaria",Turkic
436,Dhimal,dhimal,dhimal,Nepal,NPL,dhi,Severely endangered,धिमाल,,20000,"King, John T. 2008. A Grammar of Dhimal. Ph.D. Dissertation. Leiden University.

Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.",26.6192,87.4635,Jhāpā and Moraṅ districts.,Sino-Tibetan
1614,Griko (Salento),griko (Salento),griko salentino,Italy,ITA,ell,Severely endangered,,,20000,,40.1578,18.2208,the Salento peninsula in Lecce Province in southern Apulia; an outlying dialect of Greek not listed separately by the SIL,Indo-European
1878,Kaiowá Guarani,guarani-kaiowá,guaraní kaiowá,Brazil,BRA,"kgk, pta",Vulnerable,"Kaiova, Paï-Tavyterã, Tembekuára",,20000,"www.socioambiental.org
Moore, 2008, IBGE databank 
Moore, 2008, Scientific American (Brasil)
",-21.5812,-55.0759,,Tupian
327,Karelian (Karelia),carélien (Carélie),carelio (Carelia),"Finland, Russian Federation","FIN, RUS",krl,Definitely endangered,,,20000,"Eberhard Winkler: Karelisch. — Lexikon der Sprachen des europäischen Ostens. Herausgegeben von Miloš Okuka unter Mitwirkung von Gerald Krenn. Wieser Enzyklopädie des europäischen Ostens 10; Klagenfurt: Wieser, 2002. 667–672.",63.0474,33.4616,"Loukhi, Kem’, Kalevala and Muyezerskiy counties, the western parts of Belomorsk, Segezha and Medvezh’yegorsk counties, the southwestern part of Kondopoga County and the Porosozero region of Suoyarvi (Suojärvi) County of the Republic of Karelia, the Russian Federation; in Finland, Karelian is spoken by people evacuated in 1940 and 1944 from former Finnish territories including Suojärvi, Suistamo and Korpiselkä counties, currently the central parts of Suoyarvi (Suojärvi) County in the Republic of Karelia, and in two border villages in Suomussalmi County in Oulu Province",Uralic
1152,Khoirao,khoirao,khoirao,India,IND,nki,Vulnerable,Koirao,,20000,,25.2198,94.1583,"Manipur, Senapati District",Sino-Tibetan
1185,Manchad,manchad,lahuli de Chamba,India,IND,lae,Vulnerable," Manchati, Pattani, Patani, Chamba, Chamba Lahuli, Lahuli",,20000,,32.6578,77.5415,"Himachal Pradesh, Lahul valley, Pattan, Chamba-Lahul and lower Mayar valleys.",Sino-Tibetan
1337,Mariupolitan Greek,grec de Marioupol,mauropoliano,Ukraine,UKR,ell,Severely endangered,Crimean Greek; Tauro-Romaic,,20000,,47.1364,37.5444,"originally the south of the Crimea, from where its speakers moved to the shores of the Azovan Sea in the Ukraine in the 1770s, and founded the city of Mariupol’ (Zhdanov) and several villages in what is now Donets’k (Donetsk) Province; an outlying dialect of Greek not listed separately by the SIL",Indo-European
985,Padam,padam,padam,India,IND,,Vulnerable,Adi,,20000,,28.2463,95.3668,"Arunachal Pradesh, mostly in East Siang Dt.,; some in Lower Dibang Valley Dt.",
1965,Pemon (Venezuela),pemon (République bolivarienne du Venezuela),pemón (Venezuela),"Guyana, Venezuela (Bolivarian Republic of)","GUY, VEN",aoc,Vulnerable,,,20000,"Mosonyi and Mosonyi (2000), 'Manual de lenguas indígenas de Venezuela'
Queixalós and Renault-Lescure (2000), 'As línguas amazônicas hoje'",5.1347,-61.853,The southeastern plains of the state of Bolívar (Venezuela). Adjacent areas of Guyana. ,Cariban
1995,Tacenwit,tacenwit,tacenwit,Algeria,DZA,cnu,Vulnerable,"Tachenuit, Chenoui, Chenoua, Haqbaylit, Taqbaylit",,20000,"Laoust, Chaker, ",36.5703,2.2892,"Mont Chenoua, Tipaza, Nador, Bou Ismail, Tenes, Cherchell, Hamadia, Gouraya, Damous, Oued Damous, Larhat, Marceau, Sidi Amar, Nador, Tipaza, Sidi Mousa, Ain Tagourirt",Afro-Asiatic
1502,Tangwang,tangwang,tangwang,China,CHN,,Definitely endangered,,,20000,"Mei W. Lee-Smith: The Tangwang language. — Atlas of languages of intercultural communication in the Pacific, Asia, and the Americas. Edited by Stephen A. Wurm & Peter Mühlhäusler & Darrell T. Tryon. Volume II, 2. Trends in Linguistics, Documentation 13, 2; Berlin: Mouton de Gruyter, 1996. 875–822.",35.7643,102.8979,"the northeastern corner of Dongxiang Autonomous County in Linxia Hui Autonomous Prefecture, Gansu Province",
2090,Western Neo-Aramaic,araméen occidental,neo-arameo sirio,Syrian Arab Republic,SYR,amw,Definitely endangered,"Ma'lula,  Siryoon, Aroomay
",,20000,"W. Arnold (2008, p.c.).  
W. Arnold, Lehrbuch des Neuwestaramäischen. Semitica Viva: Series Didactica; Band 1, Wiesbaden 1989. 
Recordings of the language can be found in the Semitic Sound Archive of the University of Heidelberg: http://www.semarch.uni-hd.de/index.php4?〈=en",33.8339,36.5405,"3 villages in Syria, in the mountains 50km northeast of Damascus (Ma'luula,  Bax'a, Jubb'adiin)",Afro-Asiatic
1438,Yaghnobi,yaghnobi,yagnobí,Tajikistan,TJK,yai,Definitely endangered,яғноби,,20000,"Studies in Languages of Tajikistan' edited by John M.Clifton, 2005",38.5632,68.4475,"Zafarobod district, adminitrative regions of Hisor and Varzob, Tajikistan",Indo-European
2224,Yaw,yaw,yos,Myanmar,MMR,,Definitely endangered,,,20000,,21.6,94.8333,,
1405,Yeyi,yeyi,yeyi,Botswana,BWA,yey,Definitely endangered,Yei,,20000,"Gabriele Sommer, Ethnoloque",-19.4562,23.2031,"In Maun, settlements east and west of the Okavango swamps. ",Atlantic-Congo
1680,Boro,boro,boro,,,bwo,Definitely endangered,Shinasha,,19878,"Census, Zelealem Leyew",10.3581,35.0024,,Ta-Ne-Omotic
384,Sorbian,sorbien,sorbio,Germany,DEU,"dsb, hsb",Definitely endangered,Lusatian; Wendish,,19500,"Gunter Spiess: Niedersorbisch; Tadeusz Lewaszkiewicz: Obersorbisch. — Lexikon der Sprachen des europäischen Ostens. Herausgegeben von Miloš Okuka unter Mitwirkung von Gerald Krenn. Wieser Enzyklopädie des europäischen Ostens 10; Klagenfurt: Wieser, 2002. 343–354.",51.5001,14.4744,Lusatia (Lausitz [Łužica or Łužyca]) region around Cottbus (Chośebuz) and in the Spreewald (Błota) area in Brandenburg (lower Lusatia) and in and around Bautzen (Budyšin) in Saxony (upper Lusatia); two literary standards Lower Sorbian and Upper Sorbian,Indo-European
1187,Biete,biete,biete,India,IND,biu,Definitely endangered,"Baite, Bete, Biate",,19000,"See van Driem Languages of the Himalayas, 2001, p. 589",25.6514,93.2409,Karbi Anglong Dt.,Sino-Tibetan
1189,Hrangkhol,hrangkhol,rancol,India,IND,hra,Vulnerable,,,19000,"see van Driem, Languages of the Himalayas, 2001, p. 589",24.1467,92.3071,"Tripura, mostly in Dhalai Dt.",Sino-Tibetan
1959,Terena,terêna,tereno,Brazil,BRA,ter,Severely endangered,"Terêna, Tereno",,19000,"www.socioambiental.org
Moore, 2008, IBGE databank 
Moore, 2008, Scientific American (Brasil)
",-20.2841,-55.4638,"Brazil, States of Mato Grosso do Sul, Mato Grosso and São Paulo",Arawakan
1595,Kati,kati,katí,"Pakistan, Afghanistan","PAK, AFG","bsh, xvi",Definitely endangered,"Bashgali, kâmk'ata, mumkSt'a viri, Kativiri, Nuristani, Kamkata-viri; Kamviri (dialect)",,18700,"Richard F. Strand , http://users.sedona.net/~strand/
",35.3845,71.3177,"Bashgal valley and Papruk valley, Nuristan province of Afghanistan and Chitral district in NWFP, Pakistan",Indo-European
1092,Kulung,kulung,kulungo,Nepal,NPL,kle,Vulnerable,कुलुङ; Khulung; Kholung; Kulu Ring,,18686,"Tolsma, Gerard. 2008. Personal communication.

Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.

ethnologue.com",27.518,86.9375,"Solukhumbu and Saṅkhuvā Sabhā districts in Nepal.
Kulung Rai that migrated to Sikkim, India, can be mainly found in the West District (Zoom, Chakung), South District (Sanghanath-rockland) and East District (Assam Lingjey), according to the CIIL Sikkim survey.

",Sino-Tibetan
617,Kaingang,kaingang,kaingán,Brazil,BRA,kgp,Definitely endangered,"Caingangue, Kanhgág",,18500,"Wilma D’Angelis in UNESCO survey: linguistic vitality and diversity - 2008
www.socioambiental.org
 
",-28.1495,-52.4707,"The group lives in the southern region of Brazil in the states of São Paulo, Paraná, Santa Catarina and Rio Grande do Sul. ",Nuclear-Macro-Je
1278,Lowland Mazatec,mazatèque des basses terres,mazateco del este bajo,Mexico,MEX,maj,Vulnerable,"ntaxjo, Mazateco de Jalapa de Díaz",,18389,Census 2000 and information provided by INALI,18.0801,-96.5236,"Municipalities of San Felipe Jalapa de Díaz and San Pedro Teutila, state of Oaxaca",Otomanguean
1797,Vafsi,vafsi,vafsí,Iran (Islamic Republic of),IRN,vaf,Definitely endangered,,,18000,,34.0867,49.8861,"Vafs, Arak District, Markazi Province, Iran",Indo-European
1310,Bassari,bassari,basarí,Senegal,SEN,bsc,Vulnerable,,,17910,"Tucker Childs, Ethnologue, Adjaratou Sall",12.4419,-12.6617,"Spoken in Senegal, Guinea and Guinea-Bissau.",Atlantic-Congo
1307,Bayot,bayotte,bayot,Senegal,SEN,bda,Vulnerable,,,17150,"Ethnologue, Adjaratou Sall, Tucker Childs",12.4218,-16.4149,,Atlantic-Congo
1142,Pochuri,pochuri,pochuri,India,IND,npo,Vulnerable,Pochury,,17000,,25.6712,94.779,"Nagaland, Phek Dt.",Sino-Tibetan
1712,Tamahaq (Libya),tamahaq (Jamahiriya arabe libyenne),tamahaq (Libia),Libyan Arab Jamahiriya,LBY,thv,Definitely endangered,"Tahaggart, Touareg, Tuareg, Kel Ajjer",,17000,"Jean-maire Cortade, Pere de Foucould, Salem Chaker (INALCO)",24.9611,10.1733,"The language is spoken in west libyan oases around Ghat. It is part of the Kel Ajjer group, spoken also accross the border in Algeria, around Djanet.",Afro-Asiatic
276,Swampy Cree,swampy cree,clisteno occidental,Canada,CAN,csw,Vulnerable,,,16685,"1996 and 2001 Censuses, Statistics Canada; based on the Department of Canadian Heritage customized census retrievals
UNESCO Atlas 2nd edition (Wurm (2001))
Ethnologue: Languages of the World (Gordon, (2005))
http://www.aboriginalcanada.gc.ca/acp/community/site.nsf/index_en.html
http://en.wikipedia.org/wiki/Portal:Contents",53.9849,-97.7626,Spread over 39 communities in Canada,Algic
1583,Koraga,koraga,koraga,India,IND,kfd,Critically endangered,"Koragar(a); Korangi;  Korra; Mu:du
",,16665,,11.6952,75.6738,"Karnataka (South), Kerala and Tamil Nadu",Dravidian
1684,Oyda,oyda,oyda,Ethiopia,ETH,oyd,Vulnerable,,,16597,"Census, Alemayehu Abebe",5.9438,36.6503,,Ta-Ne-Omotic
1560,Pangvali,pangvali,paharí pangwalí,India,IND,pgg,Critically endangered,Pangwali; Pangi; Pangwali- Pahari,,16285,,33.4589,76.9152,Himachal Pradesh,Indo-European
654,Shipibo-Conibo,shipibo-conibo,shipibo-conibo,Peru,PER,shp,Definitely endangered,,,16085,"Pozzi-Escot (1998), 'El multilingüismo en el Perú'",-8.4289,-74.6411,"Dptos. Loreto, Ucayali, Huánuco y Madre de  Dios. Distrito de  Yarinacocha   como espacio central.",Pano-Tacanan
109,Amba,amba,amba,Uganda,UGA,rwm,Vulnerable,,,16000,Ethnologue,0.6737,30.198,,Atlantic-Congo
1051,Tsez,tsez,dido,Russian Federation,RUS,ddo,Definitely endangered,Dido; дидойский,,15356,"М. Ш. Халилов: Цезский язык. — Языки Российской Федерации и соседних государств: энциклопедия III. Москва: Наука, 2005.",42.2376,45.8734,"several villages, including Khutrakh, Kidero, Khupri, Shaitl, Mikok, Tsebari, Asakh, Shapikh, and Sagada, in Tsunta County in the Republic of Daghestan, and in a number of expatriate communities",Nakh-Daghestanian
1425,Bonan,bonan,bonan,China,CHN,peh,Definitely endangered,Bao’an,,15000,"Wu Hugjiltu: Bonan. — The Mongolic languages. Edited by Juha Janhunen. London and New York: Routledge, 2003. 325–345.",36.089,102.843,"two communities: the Buddhist Bonan speakers, officially registered as belonging to the Monguor (Tu) nationality, in the villages of gNyan.thog, sGo.dmar and sKa.gsar in Tongren County of Huangnan Tibetan Autonomous District, Qinghai; the Islamic Bonan speakers, officially recognized as a distinct Bonan (Baoan) nationality, in the villages of Ganhetan, Dadun and Lijiacun in Dahejia Township of Dongxiang Salar Jishishan Autonomous County of Linxia Hui Autonomous District, Gansu",Mongolic-Khitan
2246,Chrau,chrau,gro,Viet Nam,VNM,crw,Definitely endangered,,,15000,Bradley 2007,10.5634,107.1496,,Austroasiatic
1773,Dari,dari,darí,Iran (Islamic Republic of),IRN,gbz,Definitely endangered,"Gabri, Gabri, Gabar, Yazdi, Zoroastrian,",,15000,"Gordon, Raymond G., Jr. (ed.), 2005. Ethnologue: Languages of the World, Fifteenth edition. Dallas, Tex.: SIL International. Online version: http://www.ethnologue.com/.
",31.8402,54.1625,"Yazd and Kirman province, Iran",Indo-European
1250,Dzala,dzalakha,dzalakha,Bhutan,BTN,dzl,Vulnerable,Dzalamat; Yangtsebikha,,15000,"Driem, George van. 1991. Report on the First Linguistic Survey of Bhutan. Thimphu: Royal Government of Bhutan.

Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.

ethnologue.com",27.7078,91.3623,Trashi’yangtse and Lhüntsi district in the northeast,Sino-Tibetan
